"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"vulnerar";0,082;0;0,013;0,365;0,009
"volta";0,759;0,353;0,197;0;0,15
"verba";0;0,639;0,036;0,104;0,817
"uti";0,232;0,076;0,009;0;0,006
"ultrapassar";0,001;0,005;0,009;0,104;0,463
"teste";0,112;0,977;0,096;0;0,018
"tela";0,936;0,032;0,114;0,29;0,44
"surto";0,074;0,084;0,011;0;0,1
"substituicao";0,046;0,639;0,009;0,104;0,005
"subordinar";0;0,403;0,969;0,028;0,025
"submissao";0,257;0,289;0;0,12;0,259
"sintoma";0,091;0,102;0,016;0;0,011
"sindicato";0;0,234;0,08;0,142;0,685
"similar";0,406;0,289;0,336;0,053;0,54
"silveira";0,359;0,085;0,782;0,273;0,524
"sexual";0,082;0;0,013;0,376;0,009
"sars";0,112;0,124;0,024;0;0,018
"regularidade";0;0,289;0,044;0,694;0,54
"raciocinio";0,067;0,032;0,635;0,29;0,787
"propagacao";0,067;0,854;0,036;0;0,006
"procedimental";0,632;0,289;0,336;0,033;0
"prescrever";0,067;0,639;0,133;0,622;0,44
"pilar";0,067;0;0,286;0,941;0,006
"petropolis";0,917;0,153;0,143;0,077;0
"perdurar";0,286;0,092;0,013;0;0,964
"pandemico";0,074;0,084;0,011;0;0,1
"on";0,003;0,703;0,053;0,036;0,009
"movimento";0,005;0,105;0,011;0,33;0,923
"milhar";0,257;0,084;0,044;0;0,1
"mascara";0,074;0,696;0,011;0;0,008
"licenciamento";0;0,092;0,164;0,038;0,123
"intinar";0,074;0,084;0,011;0,002;0,013
"insuficiencia";0,577;0,854;0;0,29;0,006
"insistir";0,577;0,262;0,58;0,522;0,202
"inep";0,074;0,289;0,011;0;0,008
"incorporar";0,831;0,112;0,236;0,002;0,836
"incentivo";0,022;0,014;0,013;0,773;0,311
"implicito";0,067;0,403;0,044;0,028;0,44
"hostilidade";0,219;0,234;0;0,142;0,732
"gerador";0;0,262;0,009;0,104;0,025
"fornecimento";0,286;0,32;0,013;0;0,009
"favoravel";0,577;0,005;0,009;0,001;0,025
"especialista";0,577;0,854;0,009;0;0,006
"esclarecimento";0,473;0,136;0,009;0,019;0,216
"equivocar";0,067;0,639;0,009;0;0,44
"energia";0,354;0,112;0;0,05;0,014
"embargante";0,067;0,076;0,114;0,028;0
"dr";0,44;0,481;0,029;0,844;0,002
"discricionariedade";0,067;0;0,036;0,522;0,082
"dinamica";0;0,112;0,972;0,952;0,014
"diferenciado";0,005;0;0,044;0,33;0,008
"desvirtuamento";0,067;0,854;0;0,622;0,082
"desigualdade";0,009;0;0,009;0,104;0,025
"deliberado";0,86;0,105;0,011;0,012;0,259
"defeito";0,074;0,084;0;0,033;0,008
"crer";0,001;0,003;0,011;0,851;0,008
"corrigir";0;0,854;0,009;0,028;0,817
"consonancia";0,936;0,262;0,114;0,622;0,005
"conitec";0,232;0,076;0,036;0;0,006
"compreensivo";0,936;0,076;0,635;0;0,006
"complexidade";0;0,854;0,009;0,941;0,006
"chapa";0,074;0,084;0,011;0,033;0
"certidao";0,032;0,084;0,044;0,694;0,05
"celular";0,112;0;0,096;0,007;0,018
"canal";0,232;0,639;0,009;0;0,006
"bahia";0,007;0,169;0,043;0,22;0,858
"autuacao";0,061;0,169;0,175;0,09;0,016
"armazenamento";0,282;0,102;0,016;0;0,011
"argumentativo";0,318;0,353;0,861;0,16;0,004
"arguir";0,936;0,639;0,011;0,104;0,463
"arguentes";0,046;0,136;0,114;0,028;0,44
"anjo";0,091;0,353;0,016;0,043;0
"and";0,278;0,024;0,123;0,115;0,439
"amparar";0,632;0,78;0,044;0,442;0,147
"alimentacao";0,86;0;0,011;0,177;0,031
"afigurar";0,632;0,105;0,665;0,442;0,259
"acrescer";0,001;0,084;0,094;0,12;0,1
"walber";0,412;0,428;0,243;0,327;0,001
"violador";0,074;0;0,094;0,033;0,1
"video";0,257;0;0,011;0,012;0,031
"territorial";0;0,899;0,079;0,05;0,059
"teresina";0;0,21;0,065;0,121;0,848
"tcu";0;0,102;0,016;0,043;0,199
"sustentacao";0,003;0,759;0,758;0,038;0,964
"supor";0,257;0,78;0;0,33;0,008
"supervisao";0;0,342;0,044;0,694;0,008
"substrato";0,831;0,112;0,236;0,05;0
"site";0,7;0,102;0,016;0;0,15
"selecao";0,831;0,112;0,02;0;0,014
"rio_grande_do_norte";0,139;0,153;0,035;0,717;0
"respe";0,091;0,102;0,016;0,043;0
"respaldo";0,759;0,353;0,065;0;0,371
"red";0,359;0,375;0,005;0,273;0,714
"raro";0,781;0,759;0,053;0;0,009
"ptb";0,112;0,124;0,024;0,058;0
"primar";0,632;0,105;0,665;0,694;0,923
"precisao";0,074;0,289;0;0,033;0,031
"posicionamento";0,286;0,759;0,053;0;0,311
"pno";0,082;0,092;0,013;0;0,009
"pernambuco";0,013;0,153;0,143;0,287;0,127
"paragrafo";0,008;0,112;0,02;0,488;0,042
"paradigma";0,257;0,289;0,006;0,12;0,676
"pactuar";0;0,21;0,065;0,121;0,219
"orcamentario";0,282;0,001;0,016;0,428;0,726
"oferta";0,074;0;0,044;0;0,008
"nobre";0,074;0,084;0;0,12;0,008
"materializar";0,917;0,318;0,407;0,717;0,779
"martins";0,074;0,084;0,044;0,694;0
"lxxviii";0,257;0,342;0,534;0,033;0,147
"lancamento";0;0,703;0,053;0,038;0,123
"ius";0,074;0,084;0,137;0,033;0
"irresignacao";0,074;0,289;0,044;0,694;0
"introduzir";0,001;0,084;0,336;0,694;0,923
"intensivo";0,082;0,092;0,013;0;0,009
"ingerencia";0,371;0;0,035;0,077;0,112
"indenizacao";0,831;0;0,02;0,488;0,014
"imputar";0,406;0,003;0,336;0,033;0,923
"importacao";0,392;0,262;0,402;0,028;0,347
"honorum";0,074;0,084;0,011;0,033;0
"greenwald";0,082;0;0,013;0,038;0,27
"gratuito";0,074;0;0,011;0,012;0,008
"formar";0,693;0,285;0,758;0,365;0,311
"fabio";0,102;0,375;0,192;0,273;0,101
"exigivel";0,632;0,342;0,028;0,694;0,031
"estado_de_direito";0,074;0;0,011;0,033;0,013
"equilibrio";0;0,285;0,758;0,376;0,009
"enfoque";0,074;0,289;0;0,12;0,923
"ec";0,054;0,183;0,972;0,488;0,059
"diplomacao";0,082;0,092;0,013;0,038;0
"desempenhar";0,693;0,703;0,815;0,138;0,27
"desconformidade";0,101;0,899;0,265;0,05;0,042
"descabe";0,257;0,289;0;0,033;0,031
"correto";0,86;0,003;0,137;0,33;0,923
"coordenar";0,632;0,022;0,011;0;0,031
"computador";0,759;0,232;0,016;0;0,011
"compartilhamento";0,632;0;0,011;0,694;0,259
"comentario";0,101;0;0,02;0,184;0,442
"colegiada";0,105;0,092;0,053;0,138;0,001
"codefat";0;0,092;0,013;0,138;0,123
"cnj";0,091;0;0,016;0,859;0,15
"baliza";0,618;0,005;0,542;0,488;0,183
"ayres";0,412;0,428;0,986;0,775;0,308
"anomalo";0,074;0,696;0,925;0,033;0
"amici_curiae";0,342;0,32;0,053;0,038;0
"agro";0,412;0,428;0,243;0,327;0,001
"4o";0,632;0,696;0;0,033;0,031
"volume";0,342;0,092;0,053;0;0,009
"vigorar";0;0,353;0,016;0,16;0,726
"vidar";0,831;0,391;0,236;0,05;0
"teixeira";0,174;0,002;0,053;0,153;0,497
"soares";0,995;0,957;0,123;0,195;0,009
"segurado";0;0,102;0,065;0,043;0,011
"satisfazer";0,759;0,102;0;0,16;0,371
"sala";0,693;0,759;0,013;0;0,038
"recolher";0;0,826;0,016;0,859;0,047
"qualificacao";0;0,899;0,236;0,05;0,442
"proveito";0,032;0,294;0,288;0,195;0,439
"promulgar";0,003;0,759;0,395;0,038;0,566
"prolatar";0,091;0,102;0;0,043;0,46
"procurar";0,286;0,014;0,053;0,001;0,038
"prestigiar";0,286;0;0,164;0,365;0,038
"presidio";0,082;0;0,013;0,138;0,311
"potencializar";0,082;0,092;0;0,376;0,311
"perfeito";0,022;0,759;0,164;0,038;0,102
"peluso";0,545;0,428;0,986;0,327;0,308
"par";0,354;0;0,236;0,952;0,442
"neto";0,88;0,048;0,402;0,624;0,883
"multiplicidade";0,091;0,353;0;0,16;0,371
"movimentacao";0;0,353;0,016;0,096;0,047
"moral";0,082;0;0,438;0,138;0,038
"mmfdh";0,395;0,124;0,024;0;0,018
"misto";0;0,353;0,016;0,043;0,011
"matricular";0,318;0,353;0,065;0;0,011
"marca";0,315;0,331;0,153;0;0,133
"lograr";0,286;0,32;0,063;0,757;0,628
"irrestrito";0,125;0,138;0;0,067;0,915
"imprescindivel";0,082;0;0,013;0,138;0,27
"imperio";0,125;0,481;0,784;0,067;0,002
"guerra";0,054;0;0,02;0,184;0,014
"glenn";0,091;0;0,016;0,043;0,46
"fronteira";0;0,547;0,02;0,488;0,014
"falha";0;0,285;0,013;0,757;0,123
"extrapolar";0,693;0,703;0,063;0,773;0,123
"etica";0,759;0,009;0,016;0,043;0,018
"estranho";0,082;0,079;0;0,038;0,009
"estimar";0,759;0,353;0,016;0;0,011
"esquema";0,101;0,183;0,079;0;0,059
"escolher";0,781;0,002;0,053;0,773;0,628
"embargado";0,091;0,102;0,065;0,16;0
"egregio";0,082;0,092;0,815;0,773;0,007
"efetivacao";0,693;0,285;0,815;0,773;0,628
"discriminacao";0,7;0,232;0,197;0,004;0,011
"dificuldade";0,282;0,353;0,197;0,004;0,15
"desembargador";0,112;0,434;0,024;0,213;0
"delegacao";0;0,102;0,016;0,662;0,846
"defensoria_publica";0,693;0,32;0;0,038;0,123
"credor";0,219;0,234;0,08;0,142;0
"cov";0,139;0,153;0,035;0;0,027
"correlato";0,342;0,759;0;0,138;0,009
"consentimento";0,693;0;0,013;0,376;0,009
"componente";0;0,391;0,02;0,488;0,059
"competicao";0,354;0,391;0,02;0;0,014
"comirnaty";0,082;0,092;0,013;0;0,009
"codigo_penal";0,781;0;0,013;0,038;0,038
"cezar";0,72;0,375;0,782;0,273;0,101
"cabeca";0,008;0,183;0,079;0,567;0,059
"basilar";0,44;0,016;0,734;0,247;0,915
"assessor";0,175;0,124;0,024;0,058;0
"articular";0,342;0,079;0,053;0,376;0,566
"apelacao";0,44;0,138;0,029;0,067;0
"antigo";0,005;0,977;0,024;0,949;0,956
"alemao";0,091;0,826;0;0,043;0,047
"aferido";0,286;0,32;0,003;0,038;0,566
"acionamento";0,278;0,957;0,005;0,734;0,105
"abstencao";0,101;0,899;0,02;0;0,183
"votar";0,318;0,102;0,016;0,428;0
"vol";0,315;0,158;0,654;0,23;0,74
"vieira";0,195;0,015;0,065;0,121;0,02
"tradicao";0,759;0;0,197;0,662;0,011
"totalidade";0,077;0,353;0,065;0;0,047
"tendente";0,7;0,009;0,464;0,859;0,15
"taxativo";0,318;0,102;0,016;0;0,46
"supressao";0,077;0,625;0,065;0,096;0,15
"substancia";0;0,102;0,016;0,096;0,011
"sub";0,759;0,102;0,464;0,428;0,004
"sinalizar";0,395;0,139;0,479;0,555;0,525
"semanal";0,023;0,001;0,029;0,631;0,09
"remanescente";0,014;0,353;0,016;0,16;0,018
"rejeicao";0,44;0,138;0,734;0,247;0,002
"regencia";0,908;0,124;0;0,555;0,073
"reconsideracao";0,091;0,102;0,016;0,859;0
"quimico";0,054;0,112;0,079;0;0,014
"produtor";0,036;0,124;0,024;0;0,018
"pobreza";0,036;0;0,024;0,555;0,018
"neri";0,478;0,492;0,752;0,396;0,126
"necessitar";0,7;0,102;0,016;0;0,15
"mt";0,349;0,492;0,312;0,038;0,288
"monocraticamente";0,101;0,112;0,972;0,184;0
"mineiro";0,112;0,469;0,024;0,007;0,6
"mauricio";0,478;0,492;0,752;0,396;0,126
"marinho";0;0,169;0,175;0,09;0,14
"margem";0,318;0,009;0,134;0,859;0,011
"manejar";0,091;0,102;0,702;0,043;0
"ligar";0,101;0,183;0,972;0,002;0,014
"ler";0,354;0;0,079;0,488;0,014
"laudo";0;0,169;0,043;0,09;0,034
"jornal";0,101;0,183;0,079;0;0,059
"invasao";0,395;0;0,096;0,058;0,525
"infirmar";0,139;0,153;0,278;0,077;0,006
"idoso";0,759;0,353;0,016;0;0,846
"horticola";0;0,547;0,079;0,184;0,183
"harmonia";0,014;0,232;0,464;0,043;0,726
"gas";0;0,124;0,024;0,007;0,018
"forum";0,156;0,046;0,043;0,05;0,858
"fertilizante";0,617;0,188;0,053;0;0,042
"fe";0,077;0,057;0,197;0,428;0,371
"facil";0,759;0,353;0,134;0,096;0,047
"excessivo";0,502;0,45;0,828;0,827;0,275
"estender";0,13;0,481;0,117;0,844;0,48
"escrutinio";0,091;0,102;0,347;0,16;0,004
"eleitor";0;0,469;0,024;0,058;0,956
"discricionario";0,101;0;0,079;0,184;0,723
"dependencia";0,008;0,899;0,02;0,05;0,042
"datar";0,125;0,138;0,374;0,121;0,915
"daniel";0,412;0,428;0,258;0,775;0,917
"cotejo";0,318;0,353;0;0,043;0,726
"corroborar";0,112;0,124;0,002;0,555;0,956
"contestar";0,534;0,434;0,479;0,058;0,27
"conservacao";0;0,102;0,016;0,043;0,011
"comandante";0;0,139;0,024;0,213;0,018
"clinicar";0,091;0,102;0,065;0;0,011
"cilindro";0,44;0,138;0,029;0;0,022
"cerne";0,318;0,826;0,861;0,004;0,15
"carecer";0,908;0,124;0,909;0,949;0,27
"cadeia";0,091;0,102;0,134;0,293;0,846
"banda";0,004;0,928;0,98;0,166;0,347
"arrecadacao";0;0,899;0,02;0,488;0,014
"anatel";0;0,21;0,264;0,121;0,219
"alvo";0,759;0,353;0,197;0,023;0,846
"alusivo";0,831;0,005;0,079;0,488;0,723
"alienacao";0;0,657;0,053;0,506;0,042
"agricola";0,13;0,94;0,029;0;0,022
"advir";0,618;0,391;0,236;0,488;0,042
"adequar";0;0,102;0,016;0,293;0,371
"acusar";0,318;0;0,016;0,16;0,846
"absorvente";0,101;0;0,02;0,488;0,014
"abreviar";0,054;0,112;0,02;0,488;0,009
"xvii";0,354;0;0,02;0,567;0,059
"vivenciar";0,101;0,547;0,02;0;0,059
"viragem";0,112;0,124;0,283;0,058;0
"verso";0,112;0,124;0,479;0,213;0,004
"usurpacao";0,112;0,026;0,058;0,058;0,525
"transmudar";0,101;0,005;0,001;0,05;0,014
"titularidade";0,294;0,249;0,526;0,09;0,408
"teoria";0,551;0;0,043;0,09;0,858
"socioeconomico";0,001;0,391;0,02;0,002;0,014
"snpg";0,112;0,124;0,024;0;0,018
"sintetizar";0,395;0,977;0,909;0,213;0,092
"satisfacao";0,395;0,139;0,058;0,058;0,525
"sancionador";0;0,547;0,079;0,05;0,442
"rondonia";0,693;0,74;0,696;0,098;0,604
"rodrigo";0,412;0,428;0,243;0,327;0,001
"richa";0,139;0,153;0,035;0,077;0
"ribeiro";0,873;0,331;0,153;0,23;0,002
"reportagem";0,101;0;0,02;0,228;0,059
"reparticao";0,102;0,676;0,782;0,971;0,17
"remessa";0,125;0,481;0,029;0,844;0
"regulador";0;0,124;0,024;0,17;0,224
"recordar";0,101;0,039;0,542;0,013;0,059
"recepcionar";0,908;0,977;0,024;0,058;0
"protocolar";0,618;0,112;0,079;0,488;0,002
"proferir";0,101;0,899;0,02;0,952;0
"precario";0,618;0,391;0,02;0,488;0,002
"portador";0,246;0,346;0,099;0;0,083
"permanencia";0,551;0,249;0,043;0,62;0,264
"pedido_cautelar";0,225;0,899;0,079;0,05;0,009
"pcdob";0,125;0,138;0,029;0,631;0
"patamar";0,001;0,547;0,02;0,066;0,014
"pasep";0;0,188;0,214;0,104;0,042
"optar";0,395;0,434;0,096;0;0,073
"opor";0,917;0,535;0,849;0,287;0,127
"obedecer";0,001;0,547;0,02;0,952;0,442
"midia";0,139;0,001;0,035;0,014;0,112
"melhoria";0,001;0,039;0,02;0,952;0,059
"loa";0,038;0,188;0,053;0,104;0,007
"lastro";0,551;0,756;0,195;0,334;0,858
"interamericano";0,112;0;0,024;0,213;0,073
"integralidade";0,354;0,391;0,02;0,184;0
"insatisfatorio";0,354;0,112;0;0,184;0,014
"inovar";0,534;0,977;0,479;0,058;0,6
"inflacao";0;0,169;0,175;0,334;0,034
"indiscriminado";0,101;0;0,02;0,013;0,183
"imunizar";0,101;0,112;0,02;0;0,014
"impropriedade";0,395;0,434;0,909;0,213;0,024
"impresso";0,354;0,391;0,02;0;0,014
"imesf";0;0,535;0,035;0,287;0,779
"ifes";0,354;0;0,02;0,228;0,014
"horizonte";0,831;0;0,02;0,488;0,442
"hierarquia";0,534;0;0,024;0,555;0,525
"fome";0,112;0,026;0,024;0,043;0,956
"exito";0,101;0,112;0,265;0,567;0,36
"estoque";0,908;0,124;0,024;0;0,018
"empregador";0;0,392;0,117;0,067;0,09
"eletrico";0,354;0,112;0;0,05;0,059
"discriminar";0,831;0,112;0,079;0;0,183
"destituir";0,992;0,94;0,133;0,631;0,274
"desrespeito";0,992;0,94;0,001;0,247;0,022
"desnecessario";0,992;0,138;0,734;0,844;0,191
"deslinde";0,354;0,112;0,005;0,488;0,836
"defensoria_publica_da_uniao";0,013;0,535;0,849;0,717;0,334
"decretar";0,008;0,391;0,02;0,184;0,042
"decisum";0,112;0,434;0,096;0,058;0
"cuidado";0,831;0,547;0,02;0;0,183
"consecutivo";0,101;0,112;0,02;0,05;0
"conjuge";0,175;0,124;0,024;0,213;0,001
"concernir";0,354;0,899;0,265;0,184;0,36
"comissionar";0,618;0,112;0;0,05;0,014
"brossard";0,478;0,492;0,752;0,396;0,126
"bancar";0,001;0,153;0,407;0,297;0,112
"banalizar";0,101;0,112;0;0,05;0,059
"assentada";0,125;0,481;0,374;0,631;0,191
"armazenar";0,007;0,249;0,043;0,22;0,034
"arguicoes";0,354;0,112;0,024;0,05;0,14
"andre_mendonca";0,219;0,234;0,325;0,531;0,001
"alerta";0,618;0,899;0,02;0;0,014
"agravamento";0,354;0,112;0,02;0;0,059
"adulto";0,112;0,124;0,024;0;0,018
"adicionar";0;0,977;0,096;0,213;0,073
"acontecer";0,831;0,547;0,079;0,002;0,183
"ac";0,412;0,428;0,258;0,327;0,308
"abstracto";0,101;0,112;0;0,05;0,059
"xxxiii";0,139;0;0,143;0,287;0,334
"vertente";0,992;0,392;0,034;0,067;0,274
"tpi";0,156;0,169;0,195;0,05;0,408
"suprimir";0,13;0,001;0,117;0,631;0,09
"superacao";0,112;0,124;0,632;0;0,073
"suceder";0,156;0,595;0,175;0,62;0,016
"subsidiario";0,44;0,481;0,006;0,067;0,915
"subscrever";0,992;0,138;0,029;0,026;0,191
"subjacente";0,395;0,434;0,193;0,949;0,956
"salvar";0,112;0,977;0,024;0;0,018
"rever";0,44;0,102;0,006;0,247;0,022
"retomada";0,036;0,977;0,024;0,007;0,073
"repouso";0,175;0,026;0,024;0,043;0,018
"rechacar";0,908;0,469;0,283;0,058;0,024
"quantitativo";0,395;0,434;0,024;0;0,073
"quadra";0,395;0;0,096;0,213;0,073
"prudenciar";0,112;0,469;0,013;0,473;0,018
"proposicao";0,908;0,124;0,058;0,213;0,6
"proporcionar";0,44;0,016;0,34;0,382;0,274
"profundo";0,112;0,139;0,283;0,007;0,224
"postulacao";0,112;0,124;0,909;0,058;0
"plantio";0,139;0,153;0,035;0;0,334
"pl";0;0,535;0,035;0,077;0,366
"periodico";0;0,434;0,024;0,555;0,018
"pasta";0,112;0,977;0,024;0;0,224
"parentesco";0,125;0,138;0,029;0,067;0
"parceria";0,44;0,138;0,029;0;0,022
"pacificado";0,112;0,124;0;0,058;0,956
"oposicao";0,156;0,169;0,488;0,09;0
"oponibilidade";0,112;0,124;0;0,058;0,073
"obviar";0,395;0,026;0,024;0,473;0,6
"numero";0,395;0,124;0,024;0;0,956
"normalidade";0,395;0,139;0,024;0,043;0,956
"nacoes_unidas";0,908;0;0,024;0,555;0,525
"molde";0,492;0,535;0,143;0,733;0,032
"mitigar";0,395;0,026;0,909;0,949;0,224
"meta";0,534;0,434;0,096;0;0,018
"magistratura";0,112;0,469;0,024;0,058;0
"lucia";0,412;0;0,243;0,775;0,22
"localizar";0;0,595;0,043;0,334;0,034
"lecionar";0,112;0,124;0;0,058;0,073
"justificado";0,112;0,139;0,096;0,555;0,024
"inviolabilidade";0,139;0;0,035;0,077;0,027
"investir";0,175;0,469;0,024;0,043;0,224
"intervir";0,534;0;0,024;0,555;0,525
"insuscetivel";0,278;0,294;0;0,195;0,105
"insercao";0,908;0,434;0,096;0;0,224
"inq";0,174;0,185;0,214;0,104;0,007
"ingressar";0,175;0,434;0,283;0,043;0,224
"industriar";0,13;0,138;0,34;0,026;0,274
"inaceitavel";0,551;0;0,488;0,09;0,034
"impreciso";0,139;0,153;0;0,077;0,779
"imparcialidade";0,492;0,318;0,143;0,287;0,032
"guilherme";0,412;0,428;0,258;0,327;0,308
"globo";0,125;0,481;0,029;0;0,022
"generalidade";0,44;0,481;0;0,067;0,09
"funcional";0,294;0,249;0,488;0,09;0,639
"funai";0;0,124;0,096;0,058;0,018
"ferreira";0,873;0,826;0,624;0,868;0,74
"extremo";0,005;0,124;0,632;0,043;0,018
"extraditar";0,125;0,016;0,734;0,067;0,191
"exigibilidade";0;0,294;0,123;0,734;0,105
"entendido";0,492;0,535;0,085;0,077;0,366
"doutrinario";0,395;0,434;0;0,058;0,525
"dissolucao";0;0,124;0,024;0,058;0,224
"dirigente";0,44;0,392;0,029;0;0,274
"diligenciar";0,492;0;0,035;0,733;0,334
"desconto";0;0,138;0,029;0,067;0,022
"descompasso";0,125;0;0,784;0,247;0,274
"desafio";0,908;0,003;0,096;0,043;0,018
"densidade";0,139;0,071;0,003;0,077;0,112
"defensor_publico";0,551;0,169;0;0,09;0,034
"credenciar";0;0,434;0,024;0,555;0,018
"cpp";0,139;0,85;0,655;0,077;0,032
"coronavac";0,112;0,124;0,024;0;0,018
"consideravel";0;0,124;0,024;0,17;0,525
"comunitario";0,992;0,94;0,029;0;0,022
"composto";0,007;0,169;0,043;0,001;0,034
"cometer";0,395;0,026;0,024;0,058;0,004
"comercializacao";0;0,188;0,053;0,506;0,042
"cadastro";0;0,138;0,029;0,247;0,915
"biontech";0,112;0,124;0,024;0;0,018
"belo";0,395;0;0,024;0,555;0,525
"automotor";0;0,153;0,035;0,077;0,112
"articulacao";0,175;0,434;0,024;0,007;0,525
"arguiçao";0,139;0,153;0;0,077;0,027
"arcabouco";0,395;0;0,096;0,949;0,073
"aproveitamento";0;0,138;0,784;0,067;0,09
"aprofundado";0,908;0,977;0,283;0,007;0,224
"aparelho";0,156;0,249;0,175;0;0,034
"ansa";0,125;0,138;0,029;0;0,022
"andre";0,004;0,375;0,782;0,273;0,714
"analogico";0,395;0,124;0,096;0,555;0
"alusao";0,219;0,45;0,08;0,288;0,248
"alberto";0,219;0,45;0,08;0,142;0,001
"afirmacao";0,395;0,026;0,024;0,473;0,6
"acumular";0,001;0,535;0,035;0,014;0,027
"acrescimo";0;0,481;0,029;0,121;0,09
"acometer";0,125;0,481;0,029;0;0,09
"acessivel";0,112;0,434;0;0,473;0,018
"abarcar";0,719;0,188;0,583;0,506;0,5
"xxxvii";0,315;0;0,153;0,23;0,558
"xviii";0,44;0;0,34;0,247;0,022
"vantagem";0,001;0,85;0,035;0,733;0,334
"utis";0,125;0,138;0,117;0;0,022
"universo";0,125;0,481;0,133;0,026;0,09
"transmitir";0,44;0;0,117;0,121;0,022
"transitorio";0,502;0,007;0,08;0,827;0,275
"teto";0,452;0,392;0,374;0,844;0,022
"tecer";0,246;0,928;0,099;0,624;0,002
"subverter";0,174;0,663;0,026;0,922;0,497
"substituto";0,125;0,481;0,34;0,631;0,002
"status";0,139;0,85;0,655;0,287;0,127
"sigiloso";0,315;0;0,624;0,23;0,133
"sediar";0,44;0,138;0,029;0;0,09
"secundar";0,917;0,153;0;0,077;0,112
"saneamento";0,13;0,138;0,34;0,382;0,915
"rua";0,992;0,481;0,029;0;0,022
"retomar";0,44;0,392;0,029;0;0,274
"restabelecer";0;0,663;0,053;0,104;0,5
"ressarcir";0,44;0,138;0;0,067;0,022
"responder";0,492;0,009;0,143;0,297;0,334
"reservado";0,125;0,102;0,34;0,382;0,915
"repasse";0,13;0,001;0,029;0,844;0,09
"repactuacao";0;0,169;0,043;0,09;0,034
"renunciar";0;0,756;0,043;0,09;0,858
"relembrar";0,617;0,657;0,402;0,153;0,042
"reintegracao";0,44;0,138;0,734;0,067;0
"registrador";0,174;0,663;0,053;0;0,042
"reflexao";0,125;0,102;0,117;0,631;0,057
"quarto";0,44;0,138;0,117;0,026;0,191
"quarentena";0,125;0,481;0,029;0;0,022
"proprietario";0;0,016;0,029;0,067;0,022
"proporcao";0;0,169;0,043;0,05;0,034
"progresso";0;0,535;0,035;0,077;0,027
"privilegiar";0,992;0,392;0,133;0,844;0,022
"privacao";0,125;0;0,029;0,844;0,022
"pretenso";0,917;0,153;0;0,077;0,334
"prefeitura";0,294;0,595;0,043;0,62;0,264
"percepcao";0;0,94;0,117;0,067;0,621
"passado";0,125;0,94;0,34;0;0,022
"pacajus";0,219;0,234;0,828;0,142;0,001
"ouvir";0,452;0,016;0,029;0,247;0,48
"ocupar";0,452;0,94;0,029;0,631;0,057
"nuclear";0,125;0,138;0;0,067;0,09
"mp";0,001;0,21;0,065;0,098;0,219
"morrer";0,174;0,188;0,053;0;0,042
"mobilizacao";0,001;0,009;0,035;0,717;0,027
"medidas_cautelares";0,125;0,102;0,117;0,067;0,002
"medicina";0,139;0,071;0,035;0;0,027
"masculino";0,174;0,027;0,053;0;0,042
"mandamento";0,992;0,481;0,029;0;0,621
"lvii";0,125;0,481;0,029;0,067;0
"locatario";0;0,158;0,153;0,23;0,133
"lima";0,186;0,331;0,153;0,868;0,212
"laboratorio";0,44;0,138;0,029;0;0,621
"judicata";0,125;0,138;0;0,067;0,022
"isolado";0,917;0,85;0,035;0,733;0,127
"interior";0;0,318;0,035;0,733;0,027
"intercorrente";0,156;0,169;0,043;0,09;0
"insurgencia";0,992;0,94;0,784;0,067;0,191
"instar";0,023;0,392;0,117;0,631;0,621
"injustificado";0,125;0,138;0,374;0,026;0,621
"infralegal";0,001;0,153;0,018;0,077;0,027
"influenciar";0,294;0;0,043;0,334;0,034
"inferir";0,917;0,153;0,407;0,297;0,366
"inefetividade";0,125;0,481;0;0,067;0,09
"indio";0,023;0,481;0,117;0,026;0,09
"impugnavel";0,125;0,138;0;0,067;0,09
"icmbio";0;0,169;0,043;0,09;0,034
"homologacao";0,092;0,153;0,278;0,717;0,334
"higienico";0,492;0;0,035;0,287;0,027
"gov";0,44;0,138;0,029;0;0,022
"geracao";0,452;0;0,029;0,844;0,022
"ganhar";0,821;0;0,175;0,62;0,034
"folha";0,13;0,138;0,029;0;0,022
"ferramenta";0,371;0,85;0,143;0,002;0,027
"facilitar";0,007;0,249;0,043;0,22;0,034
"experiencia";0,125;0,138;0,117;0;0,022
"excepcionalidade";0,992;0,138;0,001;0,067;0,621
"exaurir";0,617;0,663;0,214;0,389;0,007
"estimativa";0,13;0,138;0,029;0;0,022
"esperar";0,061;0,169;0,043;0;0,034
"equiparar";0;0,676;0,192;0,273;0,17
"enquadramento";0,821;0,756;0,488;0,814;0,639
"ementada";0,371;0,535;0,407;0,287;0,127
"emb";0,219;0,234;0,325;0,142;0
"dor";0,315;0,331;0,153;0;0,133
"dissenso";0,139;0,153;0;0,077;0,334
"discorrer";0,002;0,392;0,029;0,067;0,48
"discar";0,44;0,94;0,029;0;0,022
"dinheiro";0;0,153;0,035;0,733;0,027
"detalhar";0,821;0,595;0,488;0,007;0,14
"destinatario";0,992;0,102;0,34;0,382;0,274
"desrespeitar";0,452;0,016;0,029;0,844;0,621
"desfile";0,452;0;0,029;0,631;0,09
"descabido";0,139;0,318;0;0,077;0,027
"decl";0,412;0,428;0,243;0,327;0,001
"debelar";0,125;0,138;0,029;0;0,09
