"";"classe 1";"classe 2";"classe 3";"classe 4"
"anexar";0,361;0,369;0,439;0,676
"aliado";0,005;0;0,157;0,066
"acepcao";0,074;0,001;0,141;0,414
"abr";0,231;0,004;0,15;0
"1o";0,604;0,645;0,439;0,627
"votante";0,034;0,041;0,258;0,547
"virgilio";0,006;0,243;0,141;0
"velar";0,023;0;0,141;0,414
"universalidade";0,01;0,085;0,573;0
"transacao";0,008;0,327;0,87;0,168
"tracar";0,074;0,128;0,983;0,914
"sydney";0;0,039;0,141;0,002
"sexualidade";0,006;0,001;0,468;0
"serrano";0,266;0,687;0,53;0,803
"secretario";0,006;0;0,141;0,414
"sars";0,013;0,002;0,183;0
"salvaguardar";0,074;0,86;0,13;0,569
"romper";0,006;0,283;0,141;0,016
"reverter";0,13;0,449;0,811;0,039
"renovavel";0,006;0,001;0,141;0
"regularizar";0,01;0,928;0,277;0,092
"pv";0,906;0,448;0,033;0,027
"provavel";0,342;0,005;0,535;0,019
"principis";0,028;0;0,15;0,01
"pressao";0,041;0,784;0,065;0,284
"presidencialismo";0,006;0,283;0,003;0,723
"planejar";0,028;0,007;0,102;0
"persecutorio";0,007;0,424;0,15;0,009
"permear";0,006;0,012;0,442;0
"perdurar";0,867;0,786;0,141;0,302
"online";0;0,042;0,258;0,548
"ongs";0,034;0,005;0,161;0
"norteador";0,023;0,786;0,983;0,016
"neve";0,811;0,938;0,347;0,374
"negociacao";0,008;0,147;0;0,044
"mensuravel";0,006;0,012;0,141;0
"maia";0,963;0,862;0,375;0,68
"linguagem";0,006;0,049;0,141;0,135
"lidar";0,028;0,3;0,15;0
"itaguai";0,063;0,324;0,756;0,01
"investidura";0,108;0;0,161;0,003
"invalidade";0,764;0,03;0,15;0,102
"interessar";0,485;0,004;0,501;0
"injuriandi";0,023;0,003;0,141;0
"incognito";0,023;0,001;0;0,002
"incerto";0,009;0,106;0,141;0,914
"inaplicabilidade";0,009;0,86;0,468;0,028
"imunizantes";0,006;0,001;0,141;0
"impender";0,512;0,86;0,468;0,723
"humberto";0,419;0,003;0,141;0
"higiene";0,041;0,002;0,171;0
"hermeneutico";0,419;0,016;0,468;0,201
"guimaraes";0,227;0,44;0,209;0,26
"guilherme";0,112;0,301;0,24;0,001
"garcia";0,015;0,142;0,196;0
"fragil";0,023;0,001;0,468;0
"exponencial";0,01;0,002;0,065;0
"executor";0,301;0,718;0,908;0,155
"evoluir";0,002;0,001;0,983;0,569
"escrita";0,023;0,128;0,141;0,135
"escala";0,108;0,066;0;0,681
"enquadramento";0,195;0,128;0,442;0,414
"emendar";0,867;0,86;0,003;0,028
"durar";0,006;0,001;0,141;0,914
"dlog";0;0,001;0,15;0,01
"difundir";0,007;0,051;0,15;0
"desconhecido";0,38;0,11;0;0,813
"democrata";0;0,084;0,224;0,144
"demarcar";0,023;0;0,468;0,082
"degradante";0,006;0,001;0,141;0
"debrucar";0;0,003;0,468;0,914
"danoso";0,194;0,016;0,15;0,032
"cpi";0,041;0,835;0,065;0,566
"claudio";0,142;0,031;0,24;0,119
"centralizar";0,008;0,368;0;0,577
"ccii";0;0,003;0,141;0,002
"carolina";0,188;0,798;0,483;0,157
"by";0,15;0,356;0,442;0,005
"autoral";0,034;0,786;0,141;0,414
"aparte";0,459;0,378;0,613;0,195
"alvo";0,512;0,786;0,468;0,914
"aluguel";0,042;0,012;0,003;0,007
"alimentacao";0,019;0,004;0,209;0
"agregar";0,074;0,283;0,983;0,569
"agravamento";0,074;0,039;0,141;0
"ag";0;0,01;0,183;0,005
"adstrito";0,103;0,283;0,983;0,008
"acerto";0,028;0;0,501;0,035
"absurdo";0,034;0,171;0,161;0
"abracrim";0,003;0,208;0,587;0,248
"vermelho";0,013;0,002;0,183;0
"vereditos";0,028;0;0,15;0,002
"und";0,091;0,52;0,224;0,003
"tunc";0,842;0,002;0,501;0,01
"totum";0;0,368;0,161;0,003
"televisao";0,642;0,028;0,811;0,01
"sustentaculo";0,842;0;0,15;0,01
"suspeito";0,156;0;0,183;0,071
"substitutivo";0,837;0,95;0,657;0,685
"sombra";0,09;0,905;0,393;0,23
"solo";0,007;0,001;0,15;0
"singularidade";0,09;0,3;0,15;0
"separado";0,09;0;0,15;0,245
"satisfatorio";0;0,135;0,15;0,035
"sampaio";0,008;0,147;0,535;0,168
"sacrificio";0,764;0,004;0,15;0
"robusto";0,485;0,004;0,928;0
"resto";0,273;0,968;0,87;0,371
"repercutir";0,041;0,241;0,171;0,117
"remediar";0,072;0,3;0,15;0,798
"reivindicacao";0,01;0,002;0,008;0
"recolhimento";0,559;0,001;0,344;0,001
"reajuste";0;0,3;0,15;0,002
"reajustar";0;0,005;0,535;0,044
"radical";0,007;0,208;0,15;0,032
"psdb";0;0,301;0,24;0,013
"prosperar";0,005;0,3;0,501;0,245
"programar";0,168;0,192;0;0,847
"procuradoria";0,002;0,52;0,553;0,01
"process";0,13;0,49;0,171;0,117
"privacao";0,09;0,051;0,15;0
"primordial";0,022;0,135;0,15;0,798
"previdencia";0,05;0,036;0,613;0
"pormenorizado";0,231;0,563;0,017;0,798
"piso";0,424;0,051;0;0,035
"pi";0;0,002;0,183;0,195
"paradigmatico";0,661;0,066;0,084;0,681
"painel";0,008;0,327;0,535;0,062
"pagina";0,005;0,183;0,209;0,617
"ordenacao";0,007;0,004;0,501;0
"olvidar";0,007;0;0,15;0,035
"obiter";0,003;0,61;0,161;0,013
"nocivo";0,028;0,004;0,15;0
"nefasto";0,09;0,905;0,15;0,009
"minar";0,485;0,424;0,15;0,466
"michel";0,231;0,004;0,928;0
"marginalizacao";0,007;0,001;0,501;0
"luanda";0,105;0,964;0,587;0,248
"levi";0,003;0,146;0,258;0,548
"levantamento";0,007;0,563;0,928;0,002
"justificavel";0,007;0,004;0,501;0
"jr";0,007;0,135;0,15;0
"intrinseco";0,023;0,52;0,224;0
"interacao";0,231;0,016;0,501;0
"insito";0,485;0,734;0,501;0,466
"infralegais";0,231;0,03;0,928;0,245
"habitat";0,007;0,001;0,15;0
"fux";0,031;0,49;0,171;0,056
"frota";0,137;0,009;0,258;0
"frequentar";0,108;0,021;0,161;0
"federalista";0,028;0,563;0,15;0
"fcpe";0,028;0;0,24;0,013
"facial";0,09;0,001;0,15;0
"explosivo";0,028;0,001;0,15;0
"exiguo";0,072;0,086;0,15;0,01
"evangelico";0,134;0,016;0,298;0,087
"europa";0,008;0,005;0,161;0
"especializar";0,273;0,021;0,87;0,001
"escritorio";0,099;0,017;0;0,034
"envergadura";0,424;0,905;0,15;0,798
"encerramento";0,267;0,449;0,171;0,566
"emergir";0,424;0,905;0,928;0,49
"ement";0;0,004;0,15;0,01
"eloquente";0,028;0;0,15;0,035
"duro";0,108;0,171;0,161;0
"die";0,679;0,333;0,321;0,045
"detalhe";0,028;0,905;0,501;0,009
"desumano";0,007;0,001;0,15;0
"descobrir";0,007;0,016;0,928;0
"denunciante";0,034;0;0,161;0,003
"degradado";0,028;0,001;0,15;0
"cupula";0,028;0;0,501;0,01
"cotidiano";0,028;0,3;0,15;0
"computar";0,05;0,912;0,005;0,813
"comprobatorio";0,034;0,021;0,012;0,005
"compatibilizacao";0,007;0,135;0,15;0
"colacao";0;0,004;0,15;0,035
"colaborar";0,231;0,424;0,105;0,49
"casamento";0,01;0,002;0,171;0
"caos";0,034;0,021;0,161;0
"cadeia";0,342;0,021;0,87;0,168
"bancario";0,342;0,004;0,161;0,003
"automotor";0,015;0,003;0,196;0
"auferir";0,007;0,424;0;0,49
"atrelar";0,559;0,368;0,535;0,062
"assente";0,424;0,086;0,393;0,002
"arena";0,13;0,49;0,811;0,566
"arbitrariedade";0,034;0,001;0,084;0,013
"apropriacao";0,008;0,368;0;0,681
"american";0,188;0,104;0,483;0,001
"alarmante";0,028;0,001;0,501;0
"agropecuario";0,023;0,005;0,224;0
"aferido";0;0,3;0,15;0,01
"adversario";0,231;0,563;0,15;0,009
"ac";0;0,016;0,15;0,035
"abrampa";0,001;0,075;0,509;0,103
"william";0,042;0,486;0,277;0,001
"verossimilhanca";0;0,007;0,171;0,359
"valioso";0,144;0,066;0,535;0,371
"tv";0,273;0,021;0;0,127
"temporariedade";0,034;0;0,161;0,044
"supracitado";0,144;0,368;0,87;0,577
"superioridade";0,273;0,021;0,161;0
"subversao";0,008;0,147;0,87;0,371
"subsistencia";0,273;0,968;0,535;0,168
"subir";0,156;0,002;0,183;0
"streck";0,01;0,49;0,171;0,01
"srs";0,069;0,061;0,183;0,005
"sistematizar";0,273;0,001;0;0,044
"silvestre";0,013;0,002;0,183;0
"selecao";0;0,368;0,161;0,127
"saudoso";0,558;0,241;0,171;0,359
"saudacao";0;0,012;0,277;0,021
"ronald";0,078;0,029;0,347;0
"reto";0,008;0;0,161;0,013
"resguardo";0,01;0;0,171;0,359
"reputacao";0,01;0,028;0,171;0
"repeticao";0,144;0,327;0,535;0,044
"remover";0,013;0,018;0,183;0,455
"recompor";0,008;0,005;0;0,003
"reciproco";0,023;0,52;0,756;0,003
"progressivo";0,01;0,007;0;0,938
"preferencial";0,05;0,271;0,749;0,005
"pluralizar";0;0,021;0,161;0,003
"pandemico";0,841;0,01;0,183;0,001
"obediencia";0,01;0,002;0,573;0,675
"novel";0,005;0,805;0,209;0,034
"nascer";0,661;0,066;0,161;0,019
"municipalidade";0,156;0;0,613;0,02
"mobilizacao";0,546;0,012;0,277;0,007
"mingua";0,273;0,001;0,87;0,013
"mental";0,008;0,005;0,161;0
"maximiliano";0,061;0;0,196;0,026
"matricular";0,003;0,066;0,87;0,297
"madrid";0,008;0,005;0,161;0
"leve";0,05;0,912;0,183;0,005
"leite";0,096;0,04;0,375;0
"juarez";0,01;0,002;0,171;0
"isentar";0,023;0,038;0,224;0,438
"intitular";0,034;0,066;0,161;0
"intimem";0;0,009;0,258;0,071
"interromper";0,948;0,421;0,209;0,095
"instar";0,003;0,667;0,535;0,044
"inspecao";0,041;0,007;0,573;0
"informador";0,008;0,147;0,012;0,577
"indissociavel";0,008;0,667;0,084;0,062
"incineracao";0,01;0,002;0,171;0
"implicacao";0,108;0,61;0,87;0,371
"impetrar";0;0,215;0,171;0,016
"hospital";0,273;0,001;0,161;0
"globo";0,041;0,002;0,171;0
"gestacao";0,05;0,002;0,183;0
"geografia";0;0,031;0,812;0,182
"funpen";0,13;0,009;0,297;0,056
"fomentar";0,01;0,028;0,171;0
"first";0,019;0,004;0,209;0
"ensaio";0,108;0,001;0,535;0
"encarregar";0,034;0,368;0,535;0,001
"edson";0,01;0,605;0,277;0,021
"dono";0,041;0,215;0,573;0
"documentar";0,559;0,327;0,161;0,681
"diffamandi";0,034;0,005;0,161;0
"diferenciar";0,273;0,066;0,535;0,001
"descontrolo";0,008;0,001;0,87;0
"desautorizar";0;0,048;0,196;0,09
"depoimento";0,559;0,055;0,161;0,577
"defensoria_publica";0,12;0,739;0,622;0,13
"conservar";0,108;0,021;0,535;0
"conflitar";0,322;0;0,171;0,056
"comunitario";0,034;0,001;0,161;0
"cometimento";0,137;0,38;0,258;0,229
"colisao";0,05;0,544;0,183;0,001
"cognoscibilidade";0;0,784;0,171;0,016
"ciar";0,005;0,421;0,62;0,034
"cgad";0;0,001;0,161;0,003
"centralizacao";0,008;0,147;0;0,044
"castro";0,546;0,192;0,277;0,149
"breno";0,096;0,04;0,726;0,001
"autorizatarios";0,096;0,04;0,375;0
"at";0,042;0,928;0,277;0,007
"arthur";0,015;0;0,196;0,241
"armazenamento";0,019;0,017;0,704;0
"aragao";0;0,104;0,483;0,136
"aquecimento";0,061;0,003;0,196;0
"aprimorar";0,023;0,235;0,553;0,003
"apartar";0,942;0,004;0,87;0,003
"antecedencia";0,12;0,209;0,407;0,488
"anonimato";0,05;0,01;0,613;0
"anonimar";0,008;0,005;0;0,127
"alerta";0,013;0,01;0,183;0
"affonso";0,078;0,139;0,821;0,002
"adicionar";0,108;0,368;0;0,127
"acto";0,015;0;0,196;0,09
"aceitavel";0,034;0,021;0,87;0
"abolir";0,01;0,49;0,171;0,01
"abandonar";0,008;0,667;0,87;0,005
"with";0,078;0,139;0,347;0
"visualizar";0,727;0,567;0,196;0,904
"triparticao";0,01;0,009;0,171;0,566
"travar";0,38;0,378;0,613;0,813
"svs";0,01;0,002;0,171;0
"sucessor";0,28;0,805;0,17;0,034
"sonegar";0,015;0,142;0,196;0
"simbolo";0,019;0,017;0,704;0
"seletivo";0,952;0,449;0,573;0,284
"saida";0,366;0,655;0,21;0,241
"sabido";0,031;0,215;0,811;0,359
"risf";0,041;0;0,171;0,004
"riqueza";0,091;0,005;0,756;0
"ricd";0,01;0;0,171;0,004
"rey";0,01;0,449;0,171;0
"revolver";0,031;0,002;0,171;0,039
"rescisorio";0;0,085;0,573;0,004
"reprodutor";0,01;0,002;0,171;0
"repristinacao";0,38;0;0,183;0,02
"regulatorios";0,01;0,007;0,573;0
"refutar";0,267;0,49;0,573;0,157
"protetivas";0,01;0,007;0,171;0
"proponente";0,188;0,338;0;0,026
"presidiar";0,01;0,002;0,171;0
"prescindir";0,322;0,009;0,573;0,157
"premente";0,041;0,032;0,573;0,938
"posicionar";0,031;0,449;0,811;0,157
"portar";0,322;0,449;0,573;0,039
"portal";0,459;0,7;0,613;0,432
"persistente";0,041;0,002;0,171;0
"pastor";0,489;0,259;0,407;0,02
"paixao";0,01;0,028;0,171;0
"padronizar";0,05;0,002;0;0,784
"ordenado";0,13;0,835;0,573;0,117
"ofensivo";0,013;0,018;0,183;0,455
"nunc";0;0,215;0,573;0,004
"numeroso";0,735;0,271;0,613;0,077
"not";0,063;0,102;0,321;0
"negligenciar";0,13;0,028;0,171;0
"multiplicidade";0,156;0,544;0,049;0,455
"monetario";0,499;0,52;0,756;0,829
"mndh";0,001;0,146;0,53;0,182
"minuta";0,13;0;0,171;0,016
"metropolitano";0,308;0,242;0,587;0,923
"memoria";0,837;0,655;0,196;0,145
"litigiar";0;0,449;0,171;0,004
"letalidade";0,075;0,004;0,209;0
"lealdade";0,156;0,7;0,183;0,077
"konrad";0,01;0,085;0,573;0
"italia";0,01;0,835;0,171;0,002
"irrelevante";0,075;0,44;0,002;0,298
"interior";0,019;0,063;0,209;0
"influir";0,13;0,241;0,573;0,566
"inevitavel";0,091;0,023;0,224;0
"independer";0,13;0;0,171;0,016
"inafiancavel";0,023;0;0,224;0,043
"impulsionar";0,013;0,11;0,613;0
"impasse";0,38;0;0,183;0,005
"humanitario";0,041;0,784;0,171;0,002
"homogeneo";0,201;0,271;0,183;0,455
"gozo";0,01;0,835;0,171;0,002
"gesto";0,015;0,338;0,196;0
"geografico";0,13;0,835;0,171;0,039
"garantidor";0,041;0,009;0,171;0,938
"extensivo";0,952;0;0,171;0,004
"exemplificativo";0,13;0,098;0,171;0,566
"executoriedade";0;0,01;0,183;0,005
"excedente";0,328;0,031;0,24;0
"estatura";0,061;0;0,196;0,026
"esquecer";0,13;0,085;0,171;0
"escapar";0,102;0,835;0,573;0,157
"enfraquecer";0,01;0,098;0,171;0,117
"encampar";0,558;0,49;0,573;0,359
"economicidade";0,05;0,7;0;0,02
"due";0,13;0,49;0,171;0,117
"docs";0;0,036;0,749;0,005
"desenhar";0,041;0,032;0,811;0,675
"derecho";0,01;0,002;0,171;0
"deparar";0,041;0,009;0,171;0,938
"delituoso";0,041;0,032;0,171;0,566
"datar";0,007;0,007;0,171;0,284
"criminalidade";0,041;0,028;0,171;0
"crescer";0,061;0,003;0,196;0
"credibilidade";0,061;0,142;0,196;0
"cov";0,023;0,005;0,224;0
"convergir";0,13;0,028;0,171;0
"conquistar";0,13;0,085;0,573;0
"conflitante";0,642;0,241;0,811;0,359
"conexo";0,735;0,004;0,183;0,071
"conanda";0,031;0,085;0,171;0,566
"comparativo";0,558;0,028;0,297;0,284
"comercializar";0,013;0,002;0,183;0
"comeco";0,031;0,028;0,811;0,938
"coincidencia";0,018;0,11;0,183;0,813
"cofa";0,034;0,009;0,417;0,23
"clementia";0,01;0;0,171;0,675
"cingir";0,558;0,032;0,573;0,016
"ceu";0,613;0,005;0,224;0
"centrar";0,613;0,658;0,224;0,438
"casuistico";0,041;0;0,171;0,157
"carente";0,091;0,084;0,134;0,014
"ca";0,015;0,111;0,685;0,685
"briga";0,932;0,023;0,224;0,003
"balizar";0,075;0,019;0,17;0,113
"autodefesa";0,013;0;0,183;0,02
"autarquia";0,806;0,928;0,485;0,449
"atitude";0,041;0,449;0,171;0
"arquitetura";0,041;0,098;0,573;0,566
"apregoar";0;0,028;0,573;0,004
"analitico";0,007;0,784;0,573;0,056
"agudo";0,013;0,01;0,183;0
"acomodacao";0,05;0,036;0;0,208
"aco";0;0,031;0,485;0,055
"acionar";0,102;0,784;0,573;0,359
"abrigar";0,01;0,784;0,171;0
"abreviar";0,267;0,032;0,171;0,016
"xxiii";0,013;0,061;0,049;0,432
"xxii";0,013;0,036;0,613;0
"videoconferencia";0,612;0,019;0,209;0,034
"video";0,188;0,048;0,196;0
"vago";0,061;0;0,196;0,09
"transportar";0,042;0,486;0,277;0,001
"trair";0,013;0,01;0,183;0
"totalizar";0,013;0,002;0;0,071
"textual";0,075;0;0,209;0,034
"teori";0,004;0,7;0,183;0,02
"tecer";0,459;0,378;0,183;0,432
"taxativo";0,156;0;0,183;0,005
"taquigrafico";0;0,002;0,183;0,005
"sofrimento";0,013;0,01;0,183;0
"singelo";0,156;0;0,183;0,071
"salarial";0,524;0,183;0;0,113
"sala";0,013;0,002;0,183;0
"ruir";0,015;0,111;0,196;0,145
"ressarcimento";0,063;0,761;0,221;0,187
"residencial";0,239;0,687;0,53;0,055
"reprimir";0,05;0,036;0,183;0
"reincidente";0,063;0;0,321;0,155
"registrante";0,002;0,003;0,196;0,352
"rcl";0;0,013;0,035;0,026
"psc";0;0,436;0,347;0,046
"protagonismo";0,013;0,912;0;0,813
"propagacao";0,013;0,002;0,183;0
"pretendente";0,301;0,102;0,321;0,187
"precisao";0,026;0,063;0,17;0,298
"precedencia";0,227;0,068;0,209;0,966
"postulacao";0;0,544;0,183;0,005
"polemicar";0,727;0,338;0,685;0,685
"permissivo";0,061;0;0,196;0,09
"penitenciaria";0,061;0,111;0,21;0,518
"penha";0,013;0,002;0,183;0
"patriarcal";0,013;0,002;0,183;0
"parto";0,013;0,01;0,613;0
"parceiro";0,019;0,183;0,704;0
"pairar";0,015;0;0,685;0,026
"out";0,05;0,002;0,183;0
"offline";0;0,022;0,321;0,461
"obstaculizar";0;0,01;0,183;0,195
"obscuro";0,023;0,52;0;0,144
"nicodemos";0,001;0,146;0,53;0,182
"mudo";0,063;0,023;0,224;0,182
"motoneta";0,239;0,146;0,53;0,003
"modernizacao";0,015;0,003;0,657;0
"metro";0,023;0,005;0,224;0
"melhorar";0,075;0,063;0,209;0
"ley";0,034;0,38;0,258;0,071
"lesar";0,004;0,378;0,183;0,005
"lenio";0,015;0,567;0,196;0,012
"leito";0,028;0,007;0,485;0
"lazer";0,137;0,009;0,258;0
"jus";0,727;0,567;0,196;0,904
"judicializacao";0,841;0,061;0,613;0,071
"jardim";0,013;0,002;0,183;0
"italiano";0,091;0,52;0,224;0,003
"irretratavel";0;0,002;0,183;0,005
"invalidacao";0,447;0;0,196;0,026
"intermediar";0,188;0,279;0,196;0,352
"inss";0,205;0,023;0,134;0,829
"inglaterra";0,015;0,338;0,196;0
"inelegivel";0,05;0;0,183;0,02
"indesejavel";0,05;0,11;0,005;0,077
"indenizatorio";0,156;0,544;0;0,005
"incomum";0,061;0,567;0,657;0,145
"incitar";0,735;0,01;0,183;0
"imputacao";0,828;0,041;0,258;0,23
"improrrogavel";0;0,544;0,183;0,005
"implantar";0,019;0,068;0,704;0,559
"ilustrativo";0,273;0,658;0,553;0,829
"guiar";0,156;0,912;0,749;0,208
"gnd";0,078;0,029;0;0,046
"gestante";0,015;0,003;0,196;0
"general";0,034;0,009;0,258;0
"g1";0,019;0,004;0,209;0
"fundiario";0,028;0,007;0,24;0
"fruicao";0,137;0,146;0,258;0
"frances";0,013;0,11;0,183;0
"fefc";0,019;0,017;0;0,034
"falhar";0,013;0,001;0,183;0,784
"extralegal";0,013;0;0,613;0,195
"externar";0,069;0,7;0,749;0,02
"explicito";0,05;0;0,183;0,02
"exotico";0,013;0,002;0,183;0
"exculpacao";0,015;0;0,196;0,026
"exaurido";0;0,11;0,749;0,005
"esporte";0,137;0,009;0,258;0
"equipa";0,841;0,036;0,183;0,005
"empossar";0,735;0,001;0,183;0,02
"emergente";0,156;0,004;0,183;0,432
"embaraco";0,227;0,063;0,704;0,001
"embaracar";0,015;0,655;0,196;0
"elencados";0,727;0,111;0,196;0,241
"elementar";0,156;0,378;0,613;0,455
"economiarios";0,144;0,035;0,196;0,006
"ecologia";0,013;0,002;0,183;0
"documental";0,841;0,271;0;0,005
"discordancia";0,227;0,194;0,704;0,966
"detectar";0,188;0,142;0,657;0,002
"desviar";0,05;0,018;0,183;0,813
"destruir";0,013;0,01;0,183;0
"desequilibrio";0,013;0,061;0,749;0,813
"desemprego";0,061;0,003;0,196;0
"descompasso";0,613;0,038;0,224;0,366
"descentralizado";0,023;0,005;0;0,829
"deficit";0,061;0,002;0,685;0,09
"dantas";0,489;0,259;0,069;0,488
"curriculo";0,019;0,004;0,209;0
"cozinha";0,042;0,012;0,277;0
"convivio";0,061;0,95;0,196;0,012
"conviver";0,156;0,11;0,613;0,001
"contrapartida";0,188;0,009;0,657;0,241
"consultar";0,069;0,544;0,749;0,195
"conjur";0,28;0,805;0,704;0,298
"conjugacao";0,156;0,001;0,613;0,071
"conforto";0,328;0,11;0,24;0,001
"colocacao";0,091;0;0,224;0,043
"coexistencia";0,156;0,061;0,183;0,813
"cidh";0,015;0,013;0,196;0
"chave";0,092;0,042;0,258;0,229
"chamamento";0,612;0,356;0;0,454
"capitar";0,023;0,005;0,756;0
"caducidade";0;0,11;0,183;0,02
"bverfge";0,028;0,225;0,24;0,119
"bundesverfassungsgericht";0,091;0;0,224;0,144
"braco";0,013;0,036;0,613;0
"bioma";0,061;0,013;0,196;0
"banho";0;0,009;0,258;0,016
"anterioridade";0,05;0;0,183;0,005
"ambulatorial";0,015;0,003;0,196;0
"ambientalista";0,034;0,144;0,258;0,229
"alexy";0,019;0,017;0,209;0
"aeronautica";0,227;0,004;0,209;0,298
"acervo";0,727;0,338;0,003;0,241
"xvii";0,019;0,183;0,209;0
"visivel";0,015;0,003;0,196;0
"vinculantes";0,026;0,017;0,025;0,298
"vazamento";0,061;0,009;0,196;0,904
"variavel";0,019;0,421;0,704;0,001
"univoco";0,061;0;0,196;0,09
"ubirata";0,003;0,768;0,258;0,016
"tolher";0,023;0,324;0,224;0,058
"thomas";0,042;0,012;0,277;0
"telles";0,763;0,208;0,587;0,178
"teleologico";0,015;0,002;0,196;0,904
"sustar";0,447;0,048;0,657;0,002
"subverter";0,447;0,567;0,035;0,241
"sofisticado";0,019;0;0,209;0,298
"sintoma";0,061;0,003;0,196;0
"simetria";0,188;0;0,196;0,026
"sensibilidade";0;0,003;0,196;0,904
"scaletsky";0;0,075;0,442;0,103
"rumo";0,837;0,142;0,21;0,352
"rua";0,015;0,003;0,196;0
"rompimento";0,015;0,95;0,657;0,012
"reg";0;0,104;0,483;0,136
"recorte";0,366;0,655;0,685;0,518
"quadra";0,061;0,338;0,196;0
"protesto";0,015;0,003;0,196;0
"projecao";0,015;0,655;0,196;0
"programatico";0,015;0,142;0,035;0,012
"prezar";0,932;0,038;0,224;0,144
"predominar";0,01;0,338;0,196;0,518
"predominante";0,806;0,225;0,812;0,182
"praca";0,188;0,338;0,196;0,002
"pesquisador";0,015;0,013;0,196;0
"pedra";0,168;0,261;0,052;0,29
"partilha";0,366;0,142;0;0,026
"operacionalizacao";0,075;0,004;0;0,095
"nuclear";0,061;0;0,657;0,09
"nr";0,112;0,637;0;0,449
"novidade";0,019;0,421;0,17;0,027
"modal";0,15;0,356;0,442;0,005
"migracao";0,061;0,655;0,685;0,047
"manipulacao";0,524;0,78;0,704;0,26
"luciano";0,239;0,516;0,53;0,404
"louis";0,063;0,102;0,321;0
"locacao";0,763;0,964;0,139;0,248
"limitador";0,061;0,111;0,657;0,685
"ligacao";0,227;0,063;0,209;0
"libertar";0,015;0,95;0,196;0,002
"libelo";0,188;0;0,196;0,006
"legis";0;0,421;0,209;0,034
"laboratorio";0,061;0,003;0,196;0
"journal";0,028;0,007;0,24;0
"irtual";0;0,104;0,483;0,136
"interdependencia";0,188;0,567;0,196;0,145
"insurgir";0,044;0,142;0,196;0,685
"inquisitorial";0,019;0,068;0,209;0,26
"inquestionavel";0,015;0,035;0,196;0,352
"infantil";0,023;0,005;0,756;0
"inepto";0;0,142;0,196;0,006
"inedito";0,727;0,95;0,196;0,685
"incongruencia";0;0,655;0,196;0,006
"impetracao";0,28;0,421;0,209;0,559
"idoneidade";0,005;0,017;0,62;0,617
"icmbio";0,015;0,013;0,196;0
"hormonal";0,015;0,003;0,196;0
"godoy";0,15;0,356;0,442;0,005
"free";0,028;0,007;0,24;0
"flexibilizar";0,061;0,567;0,657;0,145
"filtragem";0,075;0,001;0,209;0,298
"farmaceutico";0,019;0,004;0,209;0
"expertise";0,188;0,009;0,657;0,241
"etnico";0,837;0,013;0,196;0
"estudio";0,019;0,017;0,209;0
"errado";0,028;0,514;0,24;0,032
"enfermidade";0,061;0,003;0,196;0
"emprestar";0,727;0,142;0,035;0,904
"empobrecimento";0,015;0,003;0,196;0
"dominante";0,727;0,655;0,196;0,352
"dint";0,096;0,04;0,375;0
"diferir";0,447;0,655;0,685;0,352
"desejado";0,075;0,805;0,704;0,095
"denegar";0,002;0,567;0,196;0,006
"demasiado";0,015;0,035;0,196;0,352
"decadencial";0,188;0;0,196;0,006
"cuidadoso";0,001;0,063;0,209;0,617
"ctb";0,394;0,009;0,258;0
"corporal";0,091;0,023;0,224;0
"conversar";0,727;0,567;0,657;0,518
"convencer";0,612;0,194;0,209;0,298
"contribuinte";0,188;0,655;0,196;0,012
"contaminar";0,948;0,183;0,209;0,027
"conectar";0,669;0,949;0,442;0,891
"condicionado";0,837;0,002;0,196;0,026
"comissivo";0,026;0,004;0,209;0,095
"clube";0,28;0,805;0,209;0,617
"cfoab";0;0,012;0,94;0,021
"cavalcanti";0,256;0,761;0,221;0,527
"casal";0,023;0,023;0,224;0
"cartaz";0,015;0,003;0,196;0
"carencia";0,727;0,013;0,003;0,685
"avancado";0,366;0,338;0,196;0,352
"aterro";0,015;0,003;0,196;0
"articulacao";0,366;0,95;0,657;0,518
"aproximar";0,837;0,338;0,657;0,145
"aprofundar";0,837;0,338;0,196;0,047
"aperfeicoar";0,023;0,126;0,224;0,182
"anuencia";0,837;0,567;0,035;0,09
"anualidade";0,366;0,009;0,196;0,006
"antunes";0,019;0,805;0,209;0,006
"almeida";0,022;0,949;0,442;0,103
"alexander";0,015;0,142;0,196;0
"alcada";0,015;0,002;0,685;0,241
"acionario";0;0,235;0,224;0,01
"abo2o";0;0,102;0,321;0,035
"abce";0;0,104;0,483;0,136
"xxxvii";0,019;0;0,209;0,008
"xxxi";0;0,017;0,209;0,298
"washington";0,019;0,017;0,209;0
"vocabulo";0,524;0,019;0,209;0,298
"vencimento";0,613;0,009;0,224;0,144
"vaz";0,77;0,104;0,483;0,017
"valorizar";0,524;0,805;0,209;0,26
"vacuo";0,227;0,001;0,704;0,034
"uerj";0,227;0,017;0;0,966
"thomaz";0,266;0,146;0,53;0,404
"teto";0,023;0,235;0;0,043
"terrestre";0,028;0,007;0,24;0
"tempestivo";0;0,023;0,224;0,01
"tatith";0,003;0,208;0,587;0,248
"supervisionar";0,075;0,183;0,209;0
"sopesar";0,499;0,235;0,756;0,438
"socioeducativas";0,019;0,004;0,209;0
"sisbin";0,023;0,235;0,224;0
"sih";0,023;0,005;0,224;0
